id,rle_mask
4a2c93f934,1 73 102 77 203 77 305 74 380 1 406 73 506 73 580 1 607 72 708 71 809 71 910 73 1011 72 1112 74 1213 73 1314 72 1387 1 1415 72 1516 72 1589 1 1617 72 1718 71 1819 70 1920 70 2021 70 2122 70 2214 4 2223 69 2313 7 2324 69 2404 3 2412 8 2425 69 2504 3 2512 10 2526 69 2602 6 2612 11 2627 68 2703 8 2713 12 2728 69 2802 24 2829 70 2904 23 2930 69 3004 24 3031 66 3098 1 3104 26 3132 67 3200 1 3204 25 3233 66 3300 1 3302 1 3308 22 3334 69 3408 1 3410 20 3435 68 3510 21 3536 69 3612 20 3637 67 3712 22 3738 66 3810 1 3812 1 3814 20 3839 65 3907 28 3940 97 4041 97 4139 1 4142 100 4243 100 4344 100 4445 99 4546 99 4646 100 4747 100 4848 99 4948 1 4950 98 5051 58 5110 39 5152 57 5213 36 5253 56 5313 1 5315 29 5346 3 5354 55 5416 23 5440 3 5446 1 5448 1 5455 52 5508 1 5515 1 5517 18 5540 1 5550 1 5552 1 5556 51 5618 18 5650 2 5657 52 5718 1 5720 4 5725 8 5758 52 5812 1 5818 5 5826 8 5859 55 5917 1 5920 4 5927 6 5960 55 6020 7 6028 5 6061 55 6117 1 6122 4 6128 4 6162 55 6220 1 6222 5 6228 5 6263 56 6322 1 6325 1 6328 3 6364 57 6422 8 6465 55 6524 1 6526 2 6566 54 6627 1 6667 51 6768 50 6869 48 6918 1 6970 49 7071 49 7172 49 7224 1 7226 1 7228 1 7273 49 7323 2 7327 2 7331 1 7335 1 7374 63 7475 66 7576 69 7677 69 7778 69 7879 71 7980 71 8081 71 8182 72 8283 71 8384 71 8485 71 8586 71 8687 72 8788 71 8889 70 8990 71 9091 70 9192 67 9260 1 9293 66 9394 67 9462 1 9480 1 9482 6 9495 68 9581 10 9596 69 9682 11 9697 69 9776 17 9798 69 9875 19 9899 70 9970 1 9972 2 9975 18 10000 70 10072 22 10098 1 10101 68 10174 1 10176 18
b96e52844e,
533683b8e0,
f836633c5d,
4578fe28d8,
f2a062e477,1 1 12 1 36 2 406 1 410 1 506 3 510 2 607 6 708 7 809 7 910 9 1011 8 1021 1 1112 11 1213 11 1314 13 1415 13 1516 11 1528 1 1547 2 1617 11 1649 1 1718 12 1748 3 1819 11 1849 3 1920 10 1932 1 1949 6 2021 8 2050 8 2122 8 2132 1 2150 8 2223 7 2233 1 2251 9 2324 5 2330 1 2332 1 2352 7 2425 5 2431 1 2435 1 2454 6 2526 5 2555 3 2559 1 2627 4 2656 2 2728 5 2734 1 2829 7 2930 7 3031 4 3037 1 3132 4 3138 1 3233 5 3239 1 3334 3 3338 3 3435 3 3439 2 3536 3 3540 1 3637 3 3641 2 3738 3 3742 2 3839 3 3843 2 3941 2 3944 2 3962 1 4041 2 4143 1 4147 1 4154 1 4243 2 4254 2 4261 1 4267 1 4344 2 4347 4 4355 2 4358 2 4362 3 4366 2 4445 2 4448 1 4451 1 4456 2 4459 2 4463 2 4467 2 4536 1 4546 2 4557 10 4568 3 4632 9 4647 3 4657 14 4732 9 4749 1 4759 13 4833 10 4849 2 4859 14 4933 12 4951 1 4961 13 5034 12 5052 2 5062 13 5134 14 5153 1 5162 15 5235 14 5253 3 5263 15 5336 14 5355 2 5364 15 5436 15 5455 3 5465 15 5537 16 5557 1 5560 1 5565 16 5638 16 5657 2 5661 1 5667 13 5738 17 5759 1 5762 3 5767 13 5781 1 5839 17 5859 2 5863 2 5866 4 5871 9 5882 1 5940 17 5960 3 5964 18 6040 18 6061 5 6068 13 6084 2 6142 18 6162 5 6169 12 6182 1 6243 18 6263 4 6269 8 6278 4 6286 1 6344 18 6366 1 6370 8 6379 2 6382 1 6446 16 6465 3 6471 3 6477 1 6548 16 6578 1 6650 14 6668 2 6751 15 6854 12 6870 1 6956 11 7056 1 7058 10 7158 11 7260 10 7360 12 7462 10 7565 9 7666 8 7767 8 7868 9 7969 8 8070 7 8173 6 8274 7 8376 6 8476 7 8576 8 8677 8 8778 8 8850 9 8877 10 8951 10 8977 11 9049 16 9072 1 9076 13 9149 18 9168 1 9170 2 9173 17 9249 44 9350 44 9451 44 9529 2 9551 45 9631 1 9651 46 9752 46 9852 21 9874 24 9953 1 9955 44 10056 15 10076 1 10078 23 10156 45
06446b9d8c,1 10201
e3532bddf2,
2b125e9fc8,
63987c709a,1 10201
bb77421973,
ee9df7a0d7,1 10201
03ae7e298c,
179de94b7e,
20c468c70c,
ce36e2a0ae,
d51a4d6c04,
9714f42c6b,
d89411d9d1,
56441c3a16,
937bf3bde5,
46a8d5b47f,39 7 47 27 140 1 142 33 243 5 250 26 344 5 351 26 445 5 452 26 544 35 645 7 654 25 746 7 755 24 847 7 855 26 948 33 1049 34 1149 34 1249 34 1350 35 1451 34 1551 36 1647 1 1652 35 1688 1 1747 5 1753 36 1840 1 1846 45 1941 1 1943 50 2041 54 2141 58 2242 58 2326 1 2341 62 2426 2 2442 62 2542 65 2629 1 2643 66 2742 1 2744 69 2831 1 2834 1 2843 1 2845 72 2944 75 3036 1 3045 75 3146 1 3148 73 3249 74 3350 77 3449 1 3451 76 3541 1 3552 79 3654 24 3683 2 3690 41 3743 1 3755 21 3777 1 3794 1 3796 37 3856 20 3899 37 3945 1 3957 20 4001 36 4042 1 4045 1 4059 18 4103 36 4160 17 4203 37 4256 1 4261 15 4277 1 4305 38 4353 1 4357 20 4406 38 4446 1 4455 1 4458 19 4507 38 4555 1 4557 1 4559 19 4609 37 4657 21 4710 37 4757 21 4811 38 4861 16 4913 36 4952 1 4954 3 4963 7 4971 7 5014 36 5052 1 5055 2 5060 19 5116 35 5153 1 5157 1 5161 17 5218 35 5254 1 5258 3 5262 18 5320 33 5355 1 5359 22 5421 34 5456 1 5460 23 5522 34 5558 26 5624 35 5660 23 5725 33 5759 1 5762 22 5785 1 5826 35 5863 24 5927 34 5964 16 5981 1 5983 3 6028 35 6065 16 6129 35 6166 15 6230 37 6268 9 6330 35 6368 9 6432 36 6469 6 6476 1 6534 32 6567 8 6635 34 6672 1 6736 35 6773 1 6836 35 6873 1 6937 33 6971 2 6976 1 7039 35 7140 32 7240 33 7276 1 7341 33 7378 2 7442 36 7543 35 7579 2 7644 35 7680 1 7682 1 7745 35 7781 1 7846 38 7947 36 7984 1 8011 1 8049 35 8085 1 8087 1 8112 1 8150 32 8183 1 8186 1 8188 1 8211 5 8250 33 8284 1 8287 2 8310 1 8312 5 8352 32 8385 1 8409 10 8452 33 8510 12 8553 33 8591 1 8611 14 8653 34 8692 1 8700 5 8706 2 8711 12 8724 2 8754 1 8756 32 8803 3 8808 2 8811 16 8857 32 8903 8 8912 14 8957 1 8959 31 9003 3 9007 2 9011 1 9014 14 9060 31 9103 1 9105 2 9109 2 9112 16 9161 31 9210 1 9213 17 9261 32 9304 1 9307 1 9314 13 9328 2 9362 32 9406 1 9408 1 9416 1 9418 9 9428 1 9430 3 9463 1 9465 2 9468 27 9504 1 9507 3 9511 1 9516 3 9520 8 9529 5 9565 3 9569 27 9608 2 9618 3 9622 5 9628 1 9632 3 9667 2 9670 27 9719 3 9723 7 9733 4 9740 1 9744 1 9747 1 9751 1 9769 1 9771 27 9821 1 9824 1 9828 1 9848 1 9851 2 9869 1 9871 28 9928 2 9947 1 9950 5 9972 28 10023 1 10029 1 10031 1 10033 1 10045 1 10047 1 10050 2 10053 1 10055 1 10072 29 10129 1 10142 1 10145 1 10147 1 10149 3 10172 12 10186 16
18bd2e6277,1 10201
f7c685315e,
32a571418e,
502bb755af,
a0e6d8b0a7,
5dcb83b69e,1 10201
29b017cb20,
68cc289774,
2337388245,
448a080d3f,10 69 114 63 217 60 318 2 321 57 420 59 521 62 622 1 624 61 723 64 809 1 819 1 822 1 824 65 910 2 915 4 921 1 923 69 1011 2 1015 6 1022 72 1112 87 1213 88 1314 90 1415 90 1516 91 1617 91 1718 91 1819 92 1920 93 2021 93 2122 93 2223 94 2324 95 2425 96 2526 96 2627 6767 9395 100 9496 2 9499 2 9503 93 9597 1 9600 1 9605 92 9698 1 9707 91 9810 90 9911 87 10000 2 10013 87 10101 2 10115 86
57eff70775,
ee026cf4fd,
8511455765,1 1 10 54 107 1 109 58 207 1 209 59 309 60 409 2 412 58 511 2 516 55 612 1 616 1 618 53 718 53 810 1 814 1 818 56 911 1 914 3 919 56 1011 7 1019 58 1112 66 1213 66 1314 66 1415 64 1520 59 1620 59 1721 59 1820 2 1823 56 1921 57 2021 56 2125 53 2224 1 2230 46 2327 4 2332 43 2427 1 2429 2 2433 41 2529 1 2531 2 2534 40 2636 38 2738 35 2839 33 2939 32 3040 29 3141 28 3234 1 3243 24 3335 1 3344 21 3436 1 3442 1 3445 20 3541 1 3545 18 3637 1 3644 21 3749 2 3754 8 3850 5 3856 1 3858 4 3948 1 3952 2
3e1b6580f5,
53bbeae507,1 50 102 47 150 1 203 1 205 39 245 6 304 42 347 5 405 41 448 5 506 48 607 48 708 47 760 1 764 1 809 46 856 1 859 1 861 1 910 43 954 3 960 1 962 2 1011 47 1059 1 1069 1 1112 49 1165 1 1167 1 1213 37 1251 7 1259 2 1314 37 1352 9 1415 37 1454 1 1456 8 1516 37 1557 7 1617 37 1655 1 1657 7 1718 46 1819 47 1920 47 2021 47 2122 45 2168 2 2223 46 2324 46 2425 46 2472 1 2526 44 2571 4 2598 1 2627 49 2728 49 2778 1 2800 1 2829 49 2879 1 2901 1 2930 54 2985 1 3002 2 3031 53 3087 2 3103 1 3132 57 3202 1 3204 3 3233 57 3303 1 3305 3 3334 54 3390 2 3401 2 3404 5 3411 1 3435 54 3490 3 3502 7 3536 58 3602 9 3637 57 3700 3 3704 7 3713 1 3738 24 3763 35 3799 1 3803 9 3814 2 3839 65 3905 8 3914 5 3940 65 4006 14 4041 57 4099 2 4102 4 4107 10 4118 3 4142 62 4208 14 4243 65 4309 7 4317 6 4344 56 4401 16 4418 7 4445 62 4508 1 4510 15 4546 33 4580 17 4598 8 4607 2 4611 15 4647 33 4681 18 4700 3 4704 3 4708 2 4711 16 4748 33 4782 20 4803 3 4808 1 4811 19 4849 33 4883 17 4901 1 4906 1 4908 1 4910 1 4912 17 4950 33 4984 14 5000 1 5002 1 5004 1 5007 23 5051 49 5104 5 5110 22 5152 81 5234 1 5237 1 5242 1 5245 1 5253 47 5301 34 5338 4 5343 3 5347 1 5354 96 5451 1 5455 96 5552 1 5556 99 5657 201 5859 100 5960 302 6263 100 6364 100 6465 3737
f43c6999ba,
a557fd3376,1 10201
427212d90c,
6bd9f7f4c9,
d98ef8bb13,
fd35db589d,
2dc9e78155,
a5b81694e5,
188da27ff6,
5f5b77cc1b,
68aa2f3bf4,1 100 102 200 304 100 405 9594 10000 202
7c6b453f71,
e45649bcc1,1 100 102 100 203 201 405 402 808 807 1616 100 1718 97 1819 98 1920 97 2021 98 2122 98 2223 98 2324 98 2425 99 2526 99 2627 98 2728 98 2829 98 2928 101 3030 303 3334 100 3435 100 3536 96 3633 2 3637 97 3735 2 3738 97 3836 2 3839 100 3940 100 4041 99 4142 96 4239 2 4243 99 4344 96 4445 97 4546 96 4647 95 4743 1 4748 95 4849 92 4942 1 4950 94 5051 94 5152 95 5253 94 5351 1 5354 95 5452 1 5455 99 5556 95 5654 1 5657 99 5758 96 5855 2 5858 4344
b3777ff467,1460 18 1547 1 1549 35 1646 41 1745 44 1844 47 1943 51 2043 54 2142 58 2242 60 2342 62 2443 63 2543 65 2642 69 2743 70 2843 72 2943 74 3044 75 3144 77 3245 77 3345 79 3446 80 3547 80 3647 82 3748 83 3849 83 3950 83 4051 83 4152 83 4253 84 4353 85 4454 85 4555 85 4656 84 4757 84 4858 83 4959 83 5060 83 5161 83 5262 83 5363 83 5464 83 5566 82 5667 82 5769 81 5870 81 5971 81 6071 82 6173 81 6274 80 6375 80 6477 79 6579 78 6680 77 6781 77 6882 76 6984 75 7086 73 7189 70 7290 70 7392 68 7494 67 7595 66 7697 64 7799 62 7900 61 8003 58 8104 57 8207 54 8309 52 8412 49 8513 49 8616 45 8718 42 8822 37 8924 35 9027 4 9032 23 9135 14
c6f29dc1a4,
707c0b494f,
c3b42ca60c,1 1 4 40 57 44 104 40 145 1 160 40 201 1 205 41 262 40 305 39 345 2 363 41 406 5 412 31 444 2 464 5 473 32 507 6 514 2 518 29 565 7 574 33 608 5 620 5 626 22 666 6 676 38 718 2 721 2 725 1 728 22 766 7 778 37 820 2 823 1 826 2 829 3 833 17 868 6 878 38 921 32 969 7 978 39 1022 33 1070 6 1079 39 1120 36 1171 49 1221 36 1271 89 1370 91 1470 93 1571 92 1669 1 1672 93 1770 10 1781 86 1869 12 1882 6124 8007 1 8009 96 8106 1 8110 96 8211 2 8216 90 8312 1 8315 92 8414 94 8516 93 8616 1 8618 92 8719 92 8820 91 8919 94 9019 1 9021 92 9114 1 9116 1 9118 2 9121 97 9219 98 9318 1 9320 93 9414 99 9516 96 9614 1 9618 1 9620 92 9715 1 9719 2 9722 87 9810 1 9820 1 9822 89 9912 2 9920 1 9923 87 10013 3 10023 78 10102 6 10128 73
665301fedb,1 300 304 9898
0eda123a2a,
9b9d62b4f2,
7d0d470e33,
536da22fe4,1 94 97 1 102 97 203 78 286 12 304 78 383 1 389 1 391 1 393 2 396 2 405 70 476 1 478 5 490 5 496 1 498 1 506 70 591 1 597 4 607 68 700 1 708 67 800 3 809 68 902 1 904 1 910 71 1002 3 1011 68 1080 1 1104 3 1112 70 1204 3 1213 68 1282 1 1284 1 1286 1 1288 1 1306 1 1314 71 1386 1 1392 2 1407 2 1415 74 1490 1 1506 1 1508 1 1516 71 1588 5 1606 4 1611 1 1617 78 1698 1 1700 1 1702 1 1704 1 1706 7 1718 78 1798 18 1819 78 1898 9 1908 7 1916 2 1920 95 2021 97 2119 2 2122 96 2219 2 2223 1718 3942 1 3945 98 4045 32 4080 31 4112 31 4145 3 4150 3 4154 6 4161 1 4167 9 4177 32 4213 39 4253 2 4259 21 4281 1 4283 11 4295 4 4304 1 4309 1 4312 44 4365 1 4388 1 4390 4 4401 1 4403 3 4407 1 4409 1 4413 1 4417 38 4467 1 4474 3 4505 1 4511 1 4513 1 4515 4 4520 36 4557 1 4615 1 4621 28 4654 1 4656 3 4719 1 4721 29 4755 1 4757 3 4811 1 4823 28 4853 1 4859 2 4925 29 4955 1 4957 5 5027 27 5055 2 5059 3 5064 1 5128 30 5159 1 5161 4 5167 1 5229 34 5265 1 5267 1 5331 33 5365 4 5431 35 5468 1 5470 1 5532 23 5556 13 5570 2 5633 23 5657 12 5670 2 5675 1 5734 40 5775 1 5833 44 5934 46 6035 47 6135 51 6187 1 6237 48 6289 1 6338 50 6393 1 6395 1 6438 51 6540 48 6589 2 6643 4 6648 42 6691 2 6698 1 6744 47 6794 1 6796 1 6846 47 6894 1 6896 1 6950 46 6998 2 7053 44 7098 1 7154 45 7202 1 7255 40 7296 2 7299 2 7356 1 7358 38 7401 1 7403 2 7457 1 7460 37 7502 1 7504 1 7506 1 7560 38 7599 1 7605 2 7610 1 7661 36 7706 1 7709 1 7762 35 7800 1 7807 2 7813 1 7864 39 7904 1 7909 1 7911 1 7914 2 7966 37 8005 2 8008 1 8014 2 8066 36 8103 1 8167 37 8212 1 8269 37 8372 37 8410 1 8412 2 8416 1 8471 37 8509 1 8513 1 8572 39 8614 4 8619 2 8622 1 8670 44 8715 5 8721 2 8767 1 8772 52 8826 1 8867 2 8870 56 8927 3 8948 1 8968 1 8970 59 9030 1 9033 1 9043 1 9045 1 9047 2 9050 1 9066 64 9132 3 9136 1 9142 1 9146 6 9166 65 9232 2 9235 1 9237 1 9241 1 9243 4 9248 7 9257 2 9266 67 9335 2 9338 4 9344 1 9346 9 9362 1 9366 1 9368 84 9454 3 9461 2 9467 91 9561 2 9564 2 9567 93 9662 5 9668 93 9763 188 9952 3 9956 2 9960 4 9965 94 10060 5 10066 82 10149 2 10152 1 10154 1 10162 3 10167 4 10172 30
7eeebb8145,1 10201
4eceea0d2a,
58bc52866e,
436aaf7e67,1 73 75 2 102 77 203 77 304 77 405 74 506 67 574 1 576 1 578 1 607 66 708 64 809 65 910 65 1011 66 1112 67 1188 1 1213 66 1314 65 1380 3 1415 70 1516 70 1617 70 1692 1 1718 71 1790 5 1819 78 1920 69 1992 7 2021 69 2093 1 2095 4 2122 69 2196 4 2223 74 2298 5 2324 71 2396 7 2404 2 2425 84 2526 85 2627 86 2728 87 2829 88 2930 89 3020 2 3031 92 3124 1 3127 4 3132 99 3233 92 3326 4 3331 1 3334 97 3435 99 3536 97 3637 97 3735 1 3738 2726 6465 100 6566 100 6667 100 6768 183 6952 17 6970 82 7054 98 7156 15 7172 80 7253 1 7258 7 7266 87 7363 2 7367 6 7374 80 7469 83 7571 4 7576 77 7673 2 7677 77 7775 1 7778 79 7876 1 7879 77 7980 77 8058 1 8081 77 8182 77 8283 77 8384 77 8485 77 8586 77 8687 77 8788 77 8889 77 8990 78 9091 78 9192 77 9293 78 9388 1 9394 78 9489 1 9491 1 9495 80 9578 2 9590 1 9592 1 9596 77 9674 1 9676 1 9678 3 9691 3 9695 79 9775 1 9777 1 9779 3 9791 81 9873 1 9878 1 9892 6 9899 78 9979 1 9982 2 9992 6 10000 75 10077 3 10091 7 10099 75 10180 1 10193 9
cf92834b28,1 10201
8cb504a3fa,8889 1
6721c5356e,
ab61a1c6b8,
c563ab4d1f,
e19d76920d,4246 1 4345 1 4446 1 4550 1 4647 5 4748 4 4753 1 4755 1 4758 1 4849 6 4859 2 4950 6 4958 1 4960 6 5051 15 5147 1 5149 1 5152 11 5164 5 5170 3 5246 5 5253 18 5272 2 5279 1 5346 6 5354 19 5374 6 5381 2 5447 7 5455 30 5546 9 5556 24 5581 6 5647 9 5657 31 5748 46 5849 46 5948 53 6013 1 6048 56 6105 1 6110 8 6119 4 6124 3 6130 3 6148 188 6340 1 6342 1 6344 1 6346 5 6352 11 6364 76 6441 4 6446 101 6550 15 6566 201 6768 301 7070 82 7155 14 7172 73 7251 2 7255 15 7273 74 7353 1 7357 15 7374 75 7461 1 7475 74 7550 1 7576 75 7677 6 7685 68 7779 2 7790 1 7792 2 7795 1 7799 1 7802 51 7854 1 7880 1 7882 1 7884 1 7900 1 7904 51 7981 1 8005 48 8106 50 8208 50 8306 1 8309 49 8359 1 8404 1 8407 1 8409 50 8508 1 8510 50 8605 1 8610 53 8711 52 8810 53 8912 52 9012 1 9014 50 9112 52 9212 51 9312 51 9414 49 9515 50 9616 47 9664 1 9717 49 9819 46 9899 1 9920 46 10019 1 10021 46 10107 1 10120 47
ffb3be0fa8,32 31 132 34 235 31 337 26 365 3 439 24 466 1 540 22 566 2 643 19 744 18 845 17 945 16 962 4 1045 18 1064 3 1145 25 1246 25 1347 25 1374 1 1446 1 1448 27 1476 1 1546 32 1647 1 1649 31 1748 33 1849 33 1948 35 2048 35 2144 41 2244 43 2344 45 2444 45 2540 50 2641 50 2741 51 2843 48 2942 50 3044 1 3046 40 3143 1 3146 41 3247 31 3343 28 3445 24 3546 23 3638 1 3641 1 3646 23 3708 1 3710 1 3738 31 3811 5 3839 31 3910 1 3912 4 3940 29 4010 6 4017 3 4041 29 4111 1 4113 1 4118 1 4142 29 4213 1 4215 2 4218 1 4220 1 4243 30 4320 4 4344 30 4422 3 4426 1 4445 28 4546 29 4647 29 4748 29 4849 31 4950 29 5051 30 5152 31 5253 30 5354 31 5455 31 5556 31 5657 30 5758 30 5859 30 5960 30 6061 30 6162 30 6263 28 6364 27 6465 26 6566 27 6667 26 6768 26 6833 1 6869 25 6970 24 7036 4 7071 25 7137 5 7172 23 7233 11 7273 29 7333 12 7374 29 7429 1 7433 13 7475 30 7531 16 7576 30 7631 17 7677 30 7735 14 7778 30 7837 13 7853 1 7879 30 7939 13 7953 2 7980 30 8041 13 8055 2 8059 1 8061 1 8067 4 8081 30 8145 15 8182 30 8247 16 8265 3 8273 1 8283 31 8349 15 8365 2 8368 1 8370 1 8384 31 8450 20 8471 3 8485 32 8553 20 8586 31 8618 1 8654 22 8678 2 8687 34 8756 23 8785 1 8788 34 8858 1 8860 1 8862 20 8889 40 8960 1 8964 18 8983 2 8990 47 9058 4 9066 21 9089 1 9091 50 9142 1 9158 5 9173 14 9192 55 9259 5 9275 13 9293 56 9377 12 9394 55 9450 1 9479 13 9495 55 9582 11 9596 55 9686 7 9694 1 9697 56 9787 9 9799 54 9888 6 9895 2 9899 51 9951 1 9953 1 9989 8 10000 52 10053 1 10091 1 10093 7 10101 52 10154 1 10190 1 10192 5 10198 3
20fcf160f4,1 100 102 98 201 1 203 99 304 100 405 8687 9093 17 9117 76 9196 12 9218 76 9298 1 9300 3 9304 4 9321 73 9406 1 9422 73 9506 1 9523 73 9624 73 9725 73 9826 73 9926 74 10026 75 10129 73
792181c3f1,
c66fd86269,
5cc486a204,
0460ed00e4,912 1 1012 1 1126 1 1214 2 1224 1 1226 2 1317 2 1326 2 2527 1 2627 2 2728 2 2829 3 2835 1 2935 2 3031 2 3035 3 3039 3 3132 3 3136 1 3140 2 3143 1 3145 1 3151 1 3162 1 3233 3 3237 2 3240 8 3255 1 3263 1 3334 3 3338 2 3341 1 3343 4 3355 1 3359 1 3362 5 3436 2 3440 1 3444 1 3446 4 3451 1 3453 7 3462 3 3466 2 3536 7 3544 1 3546 7 3554 14 3569 6 3638 5 3644 27 3672 6 3710 7 3739 1 3741 40 3810 1 3812 7 3839 3 3843 2 3846 36 3883 1 3910 13 3940 43 4010 15 4041 44 4111 16 4142 1 4145 41 4212 17 4243 41 4285 2 4312 19 4344 43 4414 17 4446 43 4515 18 4547 44 4617 16 4648 42 4718 17 4750 41 4820 15 4836 1 4850 42 4923 15 4955 1 4957 36 5024 15 5054 3 5058 38 5126 15 5142 1 5155 42 5228 1 5230 11 5242 1 5244 1 5257 1 5261 38 5331 14 5355 5 5362 40 5432 1 5434 1 5436 1 5438 1 5440 1 5442 1 5444 1 5446 1 5456 1 5460 1 5462 42 5546 1 5561 47 5664 47 5767 45 5859 2 5868 47 5968 50 6021 1 6061 1 6066 2 6069 53 6138 3 6168 1 6170 53 6232 2 6239 4 6244 1 6268 2 6272 54 6331 3 6335 1 6337 3 6342 2 6347 1 6366 1 6368 2 6373 56 6434 2 6438 6 6445 4 6475 57 6533 1 6535 1 6537 3 6541 6 6548 1 6575 55 6633 2 6636 1 6638 1 6640 3 6644 4 6649 1 6651 1 6677 69 6747 4 6752 1 6779 70 6850 2 6882 70 6953 1 6984 65 7052 2 7055 1 7087 58 7146 4 7155 1 7189 1 7191 56 7293 54 7395 54 7497 52 7600 50 7703 48 7806 47 7908 45 8010 43 8112 42 8216 39 8318 37 8419 36 8520 36 8624 32 8728 1 8730 26 8833 24 8936 21 9042 13 9056 1 9145 10 9250 1 9252 1
db4967025d,
598ec4a143,2969 5 2989 6 3069 10 3089 8 3169 30 3269 31 3369 33 3468 35 3567 38 3667 39 3768 40 3868 42 3968 43 4068 44 4168 45 4267 46 4367 47 4466 48 4567 48 4668 48 4769 48 4870 48 4971 48 5072 47 5172 49 5274 47 5375 46 5476 46 5577 44 5678 44 5778 45 5879 44 5980 43 6081 42 6183 40 6283 40 6384 38 6485 35 6588 32 6689 32 6791 30 6892 29 6994 25 7020 1 7094 1 7096 22 7195 16 7297 13 7397 12 7498 11 7597 12 7698 11 7798 13 7898 13 7997 14 8099 12 8197 15 8296 17 8395 20 8481 1 8487 1 8496 18 8581 4 8597 18 8678 8 8689 1 8698 18 8778 9 8799 18 8875 14 8890 2 8900 17 8976 14 8992 1 9001 16 9076 15 9093 3 9102 15 9176 16 9194 3 9203 13 9272 21 9294 4 9304 11 9372 22 9395 4 9404 9 9414 1 9471 24 9496 4 9506 8 9515 1 9572 24 9606 7 9672 25 9698 1 9702 2 9706 9 9717 1 9772 26 9807 6 9874 25 9909 1 9911 1 9913 1 9917 1 9919 1 9975 25 10009 8 10018 1 10021 1 10075 1 10077 24 10107 1 10111 10 10122 1 10176 26
d8ca3bb8c8,2673 2 2772 15 2872 17 2971 22 3070 25 3170 27 3271 28 3372 31 3472 33 3573 35 3674 36 3773 39 3874 40 3974 41 4075 40 4175 43 4276 43 4377 44 4478 43 4580 43 4680 44 4782 43 4883 43 4984 43 5085 43 5185 44 5285 45 5387 44 5488 44 5590 43 5691 43 5792 43 5894 42 5995 42 6097 41 6199 40 6300 39 6402 37 6504 35 6605 34 6710 30 6813 27 6916 25 7021 20 7124 17 7228 2 7231 11
090075ab14,1 17 102 19 203 19 223 1 304 17 322 1 324 1 405 18 506 19 607 19 708 18 809 18 910 20 1011 21 1112 21 1213 21 1314 20 1415 20 1436 1 1516 17 1617 17 1718 2 1722 6 1732 3 1819 2 1826 1 2021 1 2122 1 2441 1
3de99572f3,
903ed53422,
01dd84b7dd,
f34886e220,1 10201
cfc651fc58,
de7a0dc03b,1 100 102 100 203 100 304 100 405 9797
4d92d49210,1 10201
2b6f27a34d,
5c97dd7b21,
dd65de3b70,1214 2 1316 1 1416 4 1517 3 1529 1 1618 5 1630 1 1720 1 1730 1 1820 4 1922 3 2022 5 2124 1 2126 2 2134 1 2224 5 2328 2 2333 1 2338 1 2426 2 2429 2 2437 1 2440 1 2493 1 2528 4 2538 2 2593 1 2628 6 2637 1 2640 2 2668 4 2693 1 2729 5 2737 6 2765 1 2767 12 2784 1 2788 2 2791 3 2795 1 2829 7 2839 7 2866 31 2930 7 2938 10 2961 2 2966 35 3031 8 3040 3 3044 7 3058 1 3060 42 3132 8 3141 12 3155 3 3159 45 3233 73 3334 17 3352 1 3354 54 3435 19 3455 54 3536 75 3637 75 3738 76 3839 76 3940 76 4041 76 4142 75 4243 76 4344 75 4445 76 4546 75 4647 75 4748 75 4849 76 4950 76 5051 76 5152 75 5253 75 5354 75 5455 76 5556 75 5657 76 5758 77 5859 77 5960 76 6061 77 6162 77 6263 76 6364 77 6465 76 6566 77 6667 76 6768 77 6869 76 6970 77 7071 76 7172 78 7273 77 7374 77 7475 78 7576 77 7677 77 7778 78 7879 77 7980 78 8081 77 8182 79 8283 78 8384 79 8485 3 8489 75 8586 79 8687 4 8692 73 8788 1 8792 13 8806 60 8889 1 8893 9 8903 3 8908 58 8990 1 8992 1 8999 5 9005 2 9008 2 9011 1 9015 52 9099 2 9103 1 9118 7 9126 40 9221 3 9229 38 9333 35 9438 31 9538 31 9641 30 9742 29 9843 29 9945 27 10048 2 10052 20 10147 3 10154 19
